mileage_km,is_automatic,engine_size_l,brand,age_years,price
186511,Yes,2,BMW,9,13984.78416
88464,Yes,2,BMW,13,16073.0635
87465,Yes,2,nissan,10,15000.47045
67929,No,2,nissan,10,15201.95511
178783,No,3,,8,14749.21778
,No,1,BMW,7,11092.96051
115231,Yes,2,Ford,16,12666.5903
57176,Yes,2,,12,16910.60736
61200,No,3,Ford,,18040.87766
127678,Yes,1,Honda,8,11873.68162
144720,No,2,BMW,6,16282.30319
27023,No,1,nissan,12,13625.1619
105541,No,1,nissan,7,13980.40199
192823,No,2,Honda,8,13227.69831
110212,Yes,2,Ford,10,17184.5674
187034,No,3,Honda,9,13616.53875
149207,Yes,1,Ford,13,10518.11091
71207,No,2,Ford,3,22828.70962
106830,Yes,2,Honda,,16589.29874
114209,No,2,nissan,15,11671.39985
77137,No,2,nissan,11,18300.58006
76356,Yes,2,BMW,7,19449.22693
187805,Yes,2,Honda,11,11894.9086
76019,Yes,1,BMW,8,17519.09489
168530,No,2,Honda,13,11426.40042
100358,No,2,Ford,,16061.869
118846,Yes,2,Honda,5,20166.23729
145283,No,1,nissan,9,11867.40337
93065,No,2,,9,18460.12622
145556,No,2,nissan,10,13713.49512
27911,No,2,Honda,9,19470.86884
139787,No,2,Honda,10,11631.50246
8916,No,3,Ford,9,23018.27555
274480,Yes,,Ford,5,26884.50927
158441,No,2,BMW,6,15128.94785
148003,Yes,1,BMW,,13203.04115
61572,,2,Honda,8,19049.08614
67365,No,2,BMW,7,20143.49407
89010,No,4,Ford,12,19579.8592
128380,Yes,2,nissan,5,18682.34508
28563,Yes,2,Honda,2,25095.20147
119405,Yes,2,BMW,15,13136.10994
134014,No,2,Honda,,16522.32656
107263,No,2,BMW,12,14436.14263
,Yes,2,Honda,10,14192.89073
130068,Yes,1,BMW,5,15580.58485
95626,No,2,BMW,8,19063.53805
32871,Yes,2,nissan,7,22833.79295
126004,Yes,3,BMW,9,19821.6465
77112,Yes,2,BMW,5,19835.53674
93975,No,1,BMW,7,16723.64946
141561,Yes,,Ford,8,16591.16583
,No,2,nissan,12,8722.434187
118287,Yes,2,BMW,7,17228.88679
144933,Yes,1,BMW,5,15037.80782
54998,No,2,nissan,6,19326.19899
131049,No,1,BMW,9,13621.53968
117304,Yes,2,BMW,2,19297.27198
175315,No,2,BMW,12,12853.6244
95679,No,1,nissan,8,15737.61496
109126,No,2,Ford,10,13643.33621
167647,Yes,2,Honda,9,14823.81665
115858,Yes,2,Honda,6,17704.48542
70102,Yes,3,Ford,4,26836.07245
,No,2,,6,12219.5377
71463,No,1,nissan,3,18643.73037
117088,Yes,1,Honda,9,15121.73707
135601,Yes,1,nissan,7,15079.02652
132043,Yes,1,BMW,3,19704.7536
111462,Yes,2,Ford,6,20130.33887
111686,No,1,Honda,10,14618.58356
109428,Yes,2,BMW,13,14493.86802
69783,No,2,BMW,4,22797.35502
,Yes,1,BMW,16,6124.188511
110100,No,2,BMW,5,19162.96634
146862,No,1,nissan,2,16524.41678
104941,Yes,2,BMW,14,12512.02168
104036,No,1,Honda,4,19654.21979
99505,No,2,,13,14140.46719
50257,No,1,Honda,6,18899.8408
112772,Yes,3,BMW,7,20994.13347
101685,,1,BMW,3,18583.15953
,Yes,2,Ford,12,12543.46478
,No,2,BMW,12,17795.33051
94028,Yes,2,,6,19877.49043
79570,No,2,Honda,8,17361.5544
184914,Yes,3,nissan,10,14381.93687
202192,,6,Honda,,35565.35351
145303,Yes,2,Ford,13,11619.9363
163657,Yes,2,Honda,8,15866.44062
113424,Yes,1,Ford,6,17141.71312
58044,No,1,Honda,2,20901.188
58613,,2,Honda,3,21940.15146
158689,Yes,,Ford,10,13469.29054
63273,Yes,1,Honda,9,16420.6688
137641,No,2,Ford,11,13179.06003
125146,Yes,2,BMW,6,17860.06968
136971,Yes,1,Honda,2,19138.77826
141221,No,1,Honda,6,15312.975
77985,Yes,2,,15,14727.61402
76101,Yes,3,BMW,5,22916.97432
152172,Yes,2,Honda,8,16485.43882
91679,No,2,nissan,0,22996.45095
5000,Yes,1,BMW,6,22295.54566
149194,No,2,Ford,7,15338.52429
73368,Yes,2,Ford,9,20311.83219
141021,,1,Honda,7,12959.16045
,Yes,2,Ford,3,16710.77729
120754,Yes,2,Honda,6,18856.26352
164809,Yes,2,BMW,7,14535.75839
126921,Yes,2,BMW,5,21474.27527
,Yes,,BMW,5,14989.31417
72205,No,1,BMW,12,15341.42694
299076,No,2,,6,23556.37183
150292,No,2,BMW,10,12614.11527
111431,Yes,,BMW,7,19536.54869
171850,No,2,nissan,4,17846.26229
100558,Yes,2,Ford,7,18147.89741
213122,No,2,Honda,9,9137.868908
215499,No,2,BMW,14,6317.543082
132693,Yes,2,nissan,5,16155.04224
144867,Yes,2,Ford,8,16593.10345
173625,No,2,BMW,11,13942.8155
,Yes,3,Honda,12,20087.2807
60960,No,1,Ford,6,19210.23024
176539,No,2,Ford,7,15251.13925
132329,Yes,2,Ford,12,12777.85621
109807,Yes,2,Ford,10,15535.13538
120501,Yes,1,Honda,12,12890.71714
12628,No,2,BMW,12,19566.44816
111425,Yes,3,Honda,10,18650.95673
86113,Yes,2,BMW,9,18089.12959
161313,,1,Honda,6,14097.96604
,No,2,BMW,7,14206.64787
145951,No,1,Ford,7,13770.6204
137796,No,2,Honda,12,11549.91438
52619,No,2,Honda,9,17835.42202
146579,No,1,Honda,9,13170.34791
148323,No,1,,5,14501.62693
176034,,2,nissan,12,11097.85007
215319,Yes,1,nissan,5,11832.22152
43835,No,1,nissan,7,18188.44107
102519,Yes,1,Ford,13,13350.31192
86598,Yes,2,BMW,11,17391.62459
127763,,2,Honda,5,16141.64769
120603,No,2,BMW,,21605.22645
109466,Yes,2,Honda,,18377.67307
166242,Yes,2,BMW,6,13493.90162
70436,Yes,1,Honda,3,21666.73499
73150,Yes,2,BMW,5,21938.0084
73910,Yes,2,nissan,0,23732.79717
,Yes,1,Honda,11,12932.18225
64713,No,3,BMW,11,19489.8992
117814,Yes,2,Ford,13,15201.67904
112553,Yes,2,Ford,9,14584.18168
84607,No,1,nissan,6,15852.52665
159319,Yes,2,Ford,12,11162.73442
117322,Yes,1,Honda,6,17857.31126
167819,Yes,2,Ford,3,17082.57983
111223,No,1,Honda,7,14295.61549
118911,Yes,2,BMW,9,15914.17749
94675,Yes,2,nissan,5,18905.9329
119683,Yes,2,Honda,4,18343.52853
,No,2,nissan,7,14235.7142
101490,No,2,Honda,9,15926.76757
143329,No,3,BMW,7,18490.05883
83426,No,1,BMW,17,12415.68956
,Yes,1,,8,14218.2286
93904,Yes,1,BMW,11,13108.72553
158326,Yes,1,BMW,3,19585.8749
122744,Yes,1,nissan,10,13144.20802
188443,Yes,2,Ford,6,16641.22152
68067,,2,Honda,8,18706.37619
53572,No,2,Ford,14,17022.35339
92270,No,,BMW,7,19039.12639
57693,Yes,1,Ford,3,23254.78458
57777,Yes,2,BMW,4,23307.17639
147970,Yes,3,,9,15757.38896
119812,Yes,2,,8,17389.9785
98414,Yes,2,BMW,8,19556.61479
102587,,2,Honda,4,20812.63424
93124,Yes,2,Ford,15,14631.69443
194267,No,2,BMW,13,10102.22738
86902,Yes,3,BMW,8,20842.3516
60504,Yes,2,BMW,3,23397.02877
155822,Yes,2,nissan,14,11509.00865
110291,Yes,2,nissan,12,13561.10882
211745,Yes,,Honda,8,14845.84714
96321,No,1,BMW,12,13210.25465
158069,Yes,1,Ford,6,14024.10073
168699,Yes,2,Ford,5,16611.07376
96540,No,1,BMW,9,15884.78805
86569,Yes,1,Honda,3,19001.22106
153361,Yes,3,BMW,4,20459.88408
145870,No,2,BMW,10,16100.41361
56523,Yes,2,Honda,9,18401.70261
69220,No,1,BMW,3,19146.44858
5861,,2,,7,24362.89166
146792,No,2,Honda,3,19042.29647
108218,Yes,2,Honda,6,19096.15058
112703,No,2,nissan,6,16896.90415
43885,No,2,Honda,11,15745.37299
70585,No,2,Honda,7,19956.30514
98492,No,1,Honda,7,15257.61527
89745,No,1,nissan,7,15572.28315
,Yes,2,Ford,2,21368.8253
146256,Yes,2,Ford,8,15079.60885
222133,Yes,2,Ford,10,11776.62627
119099,Yes,1,Honda,9,14716.24053
170193,Yes,1,Ford,10,9455.208058
82651,No,2,nissan,11,14158.88229
44627,No,1,Honda,16,12583.38321
104146,No,2,Ford,4,18797.15772
48103,Yes,1,Ford,9,16901.35459
120660,No,3,,9,16543.92919
84880,No,1,nissan,7,17991.52931
32058,No,3,Honda,6,23103.88591
198121,No,2,BMW,10,11654.15732
95810,Yes,1,nissan,,16910.32699
46307,Yes,3,nissan,4,26262.88119
160418,No,2,nissan,2,16421.88437
87212,No,2,Honda,6,18701.73183
169057,No,2,BMW,6,15717.28054
86997,No,2,nissan,10,17307.31018
95660,No,2,BMW,5,21619.44305
135517,No,1,BMW,7,15474.72701
146695,,2,Honda,2,18718.46714
154582,No,2,Ford,3,16805.23542
115962,Yes,2,Honda,,19021.98033
143788,Yes,2,Honda,7,15772.31774
153553,Yes,2,BMW,5,18693.54984
129026,Yes,1,Honda,8,15424.53241
113580,No,1,nissan,2,18903.64112
,No,1,nissan,7,18599.51131
146963,Yes,2,BMW,7,17871.2968
121898,,1,Ford,3,20091.63358
101387,Yes,2,BMW,9,17748.07586
177499,No,2,Honda,0,19364.72601
55747,No,2,Honda,6,19384.40556
193982,Yes,2,Ford,11,11671.88946
118998,Yes,1,BMW,0,21871.1859
134288,Yes,2,Honda,10,14361.75865
102223,Yes,2,Honda,,20167.18864
44982,No,2,Ford,6,21949.98848
113718,No,2,BMW,13,14872.53221
135064,Yes,2,Ford,6,17505.14873
150430,Yes,1,nissan,14,8859.546038
111089,Yes,2,Honda,,16206.01186
21336,Yes,3,Honda,8,23597.48182
50625,,2,BMW,11,18579.8359
212341,Yes,2,Ford,,12129.74938
70836,Yes,2,BMW,9,19309.80013
184217,No,2,Ford,6,14699.32007
194915,,3,BMW,3,35616.93948
111789,No,1,Ford,3,18688.51346
148134,Yes,2,Ford,13,10554.29249
83091,Yes,2,nissan,14,13823.78929
191650,Yes,3,Ford,8,16550.57903
123408,Yes,1,BMW,2,19838.99353
,Yes,3,BMW,5,21133.55023
107958,No,2,BMW,5,19038.98925
149642,No,2,Honda,6,17499.87142
191046,Yes,1,,5,13482.82567
114092,,1,Honda,10,12553.44861
197837,,1,nissan,9,8946.045061
231195,No,3,BMW,14,21143.62864
154384,Yes,2,Ford,,15546.44113
142010,Yes,2,BMW,9,14915.07516
71914,No,2,BMW,11,16733.80351
129621,,2,Ford,,14013.61618
120331,No,2,Honda,4,16985.94134
,Yes,2,nissan,9,17335.98463
136110,Yes,4,Ford,9,20297.42829
126583,Yes,2,Ford,9,15751.59613
116734,No,,nissan,8,12967.73989
116914,No,2,Honda,14,13101.57778
115950,Yes,,Honda,5,19606.4718
103454,No,2,Ford,5,19550.04147
126293,Yes,2,Ford,5,19556.51736
91024,No,3,Honda,7,19873.12189
239556,Yes,3,BMW,9,11030.79823
56580,Yes,2,Ford,6,22499.76733
93687,Yes,1,,12,12984.27731
97242,No,2,Honda,8,17115.68013
211822,Yes,1,Honda,8,11871.57805
60594,Yes,2,BMW,3,24440.22407
,No,2,Ford,14,10867.25393
131178,No,3,BMW,8,19672.78135
135012,No,3,Honda,14,12714.8167
175635,No,1,nissan,6,11511.90032
174712,No,1,Ford,11,9777.510093
99707,No,1,BMW,6,17174.43709
128731,Yes,1,nissan,14,8438.503439
36115,Yes,2,nissan,12,17966.95311
,Yes,1,Honda,11,11558.201
84270,Yes,3,Ford,5,24155.81132
111613,Yes,2,BMW,15,15206.34227
44158,Yes,,nissan,15,14413.15475
138219,Yes,2,Ford,7,16509.64012
43654,No,3,Ford,9,22462.84184
,No,3,Honda,11,14936.80966
64807,Yes,1,Honda,1,21816.01841
81766,No,1,BMW,12,14219.07035
171963,Yes,2,nissan,12,9115.982508
146456,Yes,2,Honda,6,15882.19815
171714,Yes,1,BMW,0,18161.20901
190188,Yes,2,BMW,9,13787.69528
85222,Yes,3,Honda,4,22235.95108
187454,No,1,Honda,2,13995.56546
54052,Yes,2,BMW,9,16384.62102
153575,Yes,1,Ford,13,9791.079049
97800,Yes,1,Ford,7,17659.03937
78136,Yes,2,Ford,12,15381.20997
147651,No,1,nissan,10,12271.93976
162523,No,2,BMW,3,19190.22336
161187,No,2,nissan,,14133.96891
129669,No,2,Ford,12,12363.14189
125938,Yes,2,BMW,6,18549.9583
143709,Yes,2,BMW,11,14140.45021
133669,No,2,nissan,7,14475.25219
144361,Yes,2,BMW,11,12101.33613
129180,Yes,2,BMW,10,16712.92882
,Yes,1,Ford,7,13057.13892
46776,No,2,Honda,10,18246.77191
114093,Yes,1,Ford,0,19020.93918
57727,No,2,BMW,4,22231.61629
132452,Yes,1,Ford,6,15086.29214
193887,Yes,2,nissan,12,8535.52127
98666,Yes,2,nissan,,20314.29528
125726,Yes,2,nissan,8,16487.98779
154042,Yes,1,Ford,9,12892.7803
26952,No,2,BMW,9,20659.92731
96505,Yes,2,,8,20531.86117
136403,Yes,,,6,14917.46674
5000,,2,Honda,7,22329.4984
76044,Yes,1,Honda,11,14546.83922
169539,No,1,Ford,6,13153.94845
165135,Yes,2,Ford,0,21822.48084
136844,No,2,Ford,10,15312.53854
159699,Yes,1,Ford,13,9381.725047
129680,Yes,3,Ford,4,21764.87845
144993,No,2,,13,12748.71497
105796,Yes,1,BMW,10,14114.46427
125212,No,3,BMW,4,21603.60588
91543,Yes,1,nissan,6,16511.19858
176857,,2,nissan,5,15943.38624
188470,,1,Honda,9,9814.288234
182096,Yes,1,nissan,,11763.4264
101635,No,2,BMW,12,16544.95385
77080,No,2,BMW,11,16071.63191
177464,Yes,3,BMW,3,20944.1197
144476,Yes,1,BMW,3,16590.41259
134786,No,,Honda,10,11453.72137
91487,Yes,2,BMW,6,19324.58445
139155,No,4,nissan,7,19068.32861
71162,Yes,2,Honda,10,16779.86873
148533,Yes,2,BMW,11,13169.29873
182050,Yes,2,nissan,4,16759.79592
193397,No,2,nissan,0,16685.69015
151884,No,3,Honda,8,18427.32793
57809,No,2,BMW,,22290.89164
128880,Yes,2,Ford,8,15843.62614
216286,Yes,2,Ford,8,12540.57603
80912,Yes,1,Honda,5,16857.19929
117337,Yes,1,BMW,15,11213.83219
183609,Yes,2,nissan,8,13975.84287
147771,Yes,2,BMW,6,18624.92336
,Yes,1,nissan,8,7864.383346
87021,Yes,2,BMW,10,17368.41827
75461,No,2,nissan,6,18405.13632
175086,Yes,1,BMW,16,5095.099573
66185,No,1,Honda,3,21230.65999
111145,Yes,2,nissan,3,20669.22156
117046,Yes,1,Ford,2,18686.34021
166620,No,3,BMW,8,17776.66072
147642,Yes,2,nissan,10,13838.94633
140568,No,2,nissan,7,16848.68687
101891,Yes,2,Honda,10,15256.04607
174675,Yes,1,Ford,10,9719.674185
300000,No,1,BMW,7,6477.583846
151108,Yes,2,Ford,9,15926.02006
124485,,1,Honda,7,15291.39681
61596,Yes,2,BMW,7,19962.44799
,,1,BMW,6,18958.23179
110383,Yes,2,nissan,9,16151.20464
95943,No,2,Honda,12,15251.53882
119276,Yes,1,Honda,4,16257.35587
200011,No,2,nissan,6,11961.77474
176123,Yes,1,Ford,9,12238.87994
112853,Yes,1,Ford,14,9691.248715
65627,Yes,1,nissan,10,15759.41307
180182,No,3,nissan,,18855.63918
117793,No,,BMW,5,17544.16404
42307,Yes,3,Ford,11,21159.01391
152059,Yes,2,Ford,7,18140.43346
166156,No,2,BMW,4,17892.5691
10834,Yes,2,BMW,12,20368.50864
82895,Yes,1,BMW,9,16817.25796
115030,No,2,Honda,4,19405.76799
153053,Yes,3,BMW,3,21105.12404
96791,No,2,nissan,0,24300.73719
,No,3,Honda,,21991.61001
152723,Yes,2,Ford,9,14465.57592
98925,Yes,3,nissan,11,17066.80922
144392,Yes,2,Honda,9,13542.73345
69982,No,,Honda,3,25293.02861
59145,,2,nissan,7,21467.08326
153987,Yes,2,nissan,13,10279.34567
131363,Yes,1,Honda,6,15462.16054
161511,Yes,1,Honda,11,12702.9403
96033,,1,Ford,10,15603.28563
84220,Yes,2,Honda,,14313.58744
181232,Yes,1,Honda,10,10000.02564
51467,Yes,3,nissan,11,19426.97012
176316,No,2,Ford,3,16534.74659
179423,No,2,BMW,13,11043.49293
158704,Yes,1,Ford,2,16952.89566
89049,Yes,1,Ford,9,15606.27364
83256,Yes,1,Ford,8,15469.037
110547,Yes,3,Honda,6,21238.93242
61723,,1,nissan,5,17003.34953
76724,Yes,1,BMW,10,15556.58574
149013,Yes,3,nissan,11,15246.86383
149221,Yes,2,Honda,8,14432.0304
72769,No,2,,7,18812.83206
150425,Yes,,BMW,12,12033.05213
140444,No,,nissan,7,15592.22573
187945,Yes,2,,8,12334.60589
145611,Yes,1,BMW,7,14114.33177
167636,Yes,2,Honda,17,8084.594697
141468,No,2,BMW,5,17754.32722
164097,Yes,3,Honda,11,14636.22893
62080,No,1,BMW,2,21889.50437
114521,No,1,Ford,,18887.44227
118246,Yes,2,Ford,7,17537.43656
109031,Yes,1,Ford,8,15472.31495
139975,Yes,1,BMW,7,14524.59349
148547,No,2,Honda,8,14057.06382
137652,No,2,nissan,6,17038.66207
112038,Yes,2,Honda,13,11570.58047
86892,No,2,nissan,4,20181.03889
169373,Yes,2,Honda,11,13138.56248
135738,No,,BMW,,15751.78266
74162,No,2,BMW,5,22154.85714
111284,Yes,3,Honda,7,19660.20763
41552,Yes,,Honda,8,19260.99852
,,2,nissan,14,13144.3836
111073,No,1,BMW,7,15331.60045
,Yes,1,BMW,20,8133.055614
191307,No,3,nissan,11,11527.14976
67973,Yes,1,nissan,9,15998.5036
151788,,2,Ford,11,13319.66012
218402,No,3,Ford,2,16817.47237
168477,Yes,2,nissan,12,12175.64564
118581,No,1,Ford,3,19332.58255
68967,Yes,1,,11,16464.03172
58707,Yes,2,nissan,6,19423.05346
101480,Yes,3,BMW,5,21146.67853
89085,Yes,1,BMW,14,13006.36638
87620,No,1,nissan,8,15853.87438
105316,Yes,2,Ford,3,22417.26827
115399,Yes,1,BMW,11,12922.42737
141835,Yes,1,Ford,4,17555.29869
64299,No,2,Honda,13,14963.37617
89299,No,2,BMW,8,18363.79672
112815,No,1,Honda,4,17462.26291
111203,No,2,BMW,11,14914.55504
202639,Yes,2,BMW,10,11790.04282
130451,Yes,1,BMW,1,21166.83588
47388,Yes,3,,8,22413.10754
138818,Yes,2,nissan,9,13311.35745
144555,No,1,Ford,9,13606.87893
114369,No,3,nissan,7,18815.94677
65397,Yes,1,BMW,,17212.6949
199112,No,2,Ford,10,10664.76807
71855,Yes,2,Ford,,19046.83068
149735,No,2,nissan,7,14322.91677
129002,Yes,2,Honda,9,14530.43258
147036,No,2,Honda,6,15242.71389
196809,Yes,2,Ford,4,15860.40652
145274,No,1,nissan,4,14616.58117
94860,No,2,nissan,8,18539.79599
,Yes,1,nissan,5,13389.8934
91601,Yes,2,BMW,,18743.01328
127360,No,2,BMW,13,11416.96289
61811,Yes,2,Honda,7,21608.55226
73502,Yes,2,Ford,8,20374.81121
122312,Yes,1,,7,14924.98933
136564,No,2,BMW,13,12082.22138
43392,No,1,Honda,14,12139.4424
142378,Yes,1,BMW,6,17369.64127
83126,No,1,,11,12542.19966
177586,Yes,2,BMW,15,9965.432058
104162,Yes,1,nissan,4,20165.02775
69437,No,3,BMW,11,18665.19476
123411,Yes,2,Honda,2,20422.51637
78769,Yes,2,BMW,8,17886.67978
177103,Yes,1,BMW,8,11289.20278
120024,No,2,Ford,2,21714.43409
113175,Yes,3,BMW,12,18202.22368
146631,Yes,2,Ford,9,15347.89061
74777,,1,BMW,5,19088.72315
61988,,2,Honda,9,16639.43585
138376,Yes,2,nissan,11,12239.79173
70515,Yes,,Honda,2,23271.42816
70500,No,3,BMW,0,28522.5378
157654,No,2,Ford,8,11857.77766
143628,No,2,BMW,5,17706.77178
63578,No,1,Ford,13,16217.72202
92139,No,2,nissan,,17325.36586
79332,No,3,BMW,9,19273.84937
199934,Yes,2,BMW,7,14540.85228
160770,No,2,nissan,3,17138.09904
101062,Yes,1,Ford,8,16693.31344
145929,Yes,3,BMW,3,20963.13605
58972,Yes,2,nissan,3,21999.46441
89731,Yes,2,BMW,4,19853.985
,,1,Honda,4,15480.24156
140350,No,2,BMW,7,16180.22373
115614,Yes,2,nissan,7,15889.97751
131161,Yes,1,Honda,9,12839.1055
123525,Yes,2,BMW,2,22517.26292
112639,No,1,nissan,7,15514.60388
106673,Yes,3,BMW,6,22125.19305
100818,Yes,3,nissan,9,18977.64864
130437,No,1,Honda,9,13977.2417
138487,No,3,BMW,9,16815.90186
128926,Yes,,Ford,5,20606.08783
66963,No,1,BMW,8,18184.58449
75048,,1,Honda,6,17871.3809
137950,No,1,Honda,13,9571.525055
186225,Yes,2,Ford,8,13509.74106
126859,No,1,nissan,8,13269.19073
101475,Yes,2,nissan,4,20482.96369
130095,,,Ford,6,16191.47894
68843,Yes,1,Honda,9,17303.37961
,Yes,1,BMW,8,13303.31015
128397,No,1,nissan,8,14146.29429
89874,No,1,nissan,2,20123.57134
112494,Yes,1,nissan,5,17169.34874
240708,No,3,Honda,7,30244.22704
179025,,2,Ford,12,10482.94827
277248,,2,BMW,1,35814.65484
126991,Yes,2,Ford,4,19205.31617
145818,Yes,2,BMW,1,20248.38861
,No,3,Honda,9,17484.60858
128717,Yes,2,Ford,12,12736.07787
132350,No,2,Honda,9,14748.4582
50066,Yes,2,Honda,10,17988.62797
131371,No,2,BMW,4,19067.03515
117941,Yes,2,Honda,9,17160.27665
125848,No,2,Ford,5,19902.7637
121603,No,3,BMW,8,18685.55916
131663,Yes,1,Ford,10,12179.7204
180180,Yes,2,BMW,7,16578.26184
66922,No,2,Ford,11,16945.41724
104603,No,2,BMW,7,18790.78488
149998,Yes,2,BMW,9,14988.47272
141642,No,2,Ford,15,8977.468547
140673,No,1,Ford,10,13613.5366
243911,No,1,nissan,5,9895.270837
147636,Yes,1,BMW,6,16389.05482
170892,Yes,2,Ford,11,12502.77665
106182,No,1,BMW,12,13884.03394
75319,Yes,2,BMW,8,21482.88735
105856,Yes,2,Ford,3,20334.90003
152038,No,,Ford,5,15745.50684
138307,Yes,2,Honda,9,14117.28739
138146,Yes,2,Honda,10,16630.93629
110355,No,2,,12,13591.75103
103179,No,2,nissan,1,21670.28524
111906,No,,BMW,11,13762.93065
152601,No,2,BMW,13,11821.12279
157833,Yes,1,Ford,0,18667.20288
74719,Yes,2,Honda,8,20245.09368
154305,Yes,1,Honda,11,12292.14988
90718,No,1,Ford,3,20453.06782
141101,Yes,1,nissan,6,16239.01836
111362,Yes,1,Ford,10,13798.20739
190460,Yes,,,6,12983.7944
101187,Yes,3,nissan,7,19597.1958
128038,Yes,1,Ford,9,14411.66962
147297,No,1,BMW,4,15630.31002
80672,Yes,2,Ford,4,22523.07863
116721,No,,Ford,10,14373.48868
108004,No,2,nissan,11,14354.83942
96878,Yes,2,nissan,9,16111.3608
100212,No,2,BMW,13,12805.83452
170041,Yes,3,BMW,9,16117.83152
93065,Yes,2,nissan,14,16211.40817
145488,Yes,1,Honda,8,13146.57884
134157,No,1,Honda,9,14505.25759
57136,No,1,Ford,9,15173.64368
143363,Yes,3,BMW,6,20968.47095
56392,No,1,BMW,5,20112.24516
148264,No,3,BMW,5,18981.39863
97176,No,1,Ford,6,17519.47136
120377,Yes,1,BMW,15,11272.56391
61757,No,2,Ford,14,12446.31082
125507,No,2,Honda,7,14750.76159
161713,Yes,2,BMW,7,18532.75038
83687,No,2,nissan,0,22711.1588
92677,,1,BMW,5,19495.61353
140458,No,1,,5,15007.17028
141583,No,1,BMW,6,14888.72742
10462,Yes,1,,6,19697.01079
210693,Yes,2,BMW,9,11909.73262
143785,,2,Ford,11,13261.72623
151361,No,1,nissan,5,13540.11828
113541,No,1,BMW,13,11653.40837
36509,No,2,,9,19739.04776
150362,Yes,1,Honda,11,12698.3136
94567,Yes,2,Ford,,19348.33377
144477,No,2,BMW,10,14592.89198
110154,Yes,2,nissan,10,15503.25723
,No,1,nissan,13,9530.070134
85125,Yes,2,BMW,10,16635.83942
158898,Yes,1,nissan,11,10424.77534
66523,No,2,nissan,6,18483.60469
221051,No,2,Honda,12,6086.973125
220708,No,2,,4,13465.85898
193471,Yes,3,BMW,6,17439.06769
177397,No,2,Ford,9,14372.83321
116195,Yes,2,nissan,4,18968.70278
172495,No,2,,5,16813.7251
115672,No,3,BMW,5,21493.28521
50092,Yes,2,Honda,9,20049.62934
187644,No,1,BMW,7,11515.01333
,Yes,2,BMW,11,14311.78887
118590,Yes,1,BMW,15,11204.73993
64867,No,,BMW,9,15537.7504
93621,Yes,3,Ford,6,22796.19166
38048,No,3,Ford,9,20948.38245
162529,Yes,1,Honda,5,14361.92765
47851,Yes,1,nissan,8,18224.25574
132907,No,2,Ford,17,8933.979183
82034,Yes,,BMW,7,18483.91847
55798,No,2,nissan,9,16973.12031
130726,Yes,1,BMW,7,17189.91439
104979,Yes,2,Ford,7,18434.85238
157719,Yes,,BMW,10,12472.05526
62958,Yes,,nissan,4,23477.94412
85921,Yes,3,Ford,7,19431.20467
12556,Yes,2,nissan,3,24814.92899
21704,Yes,2,nissan,,18046.66162
200919,Yes,2,,,11870.35633
213762,Yes,2,Honda,5,13651.64338
124173,Yes,3,Honda,2,24028.51996
82928,Yes,1,nissan,10,14724.95819
106570,Yes,2,BMW,8,17096.53659
,Yes,,nissan,16,8183.782072
96852,Yes,1,BMW,,12503.43905
130694,Yes,3,Ford,10,17646.25534
119426,,3,Ford,6,22548.12975
94403,No,2,nissan,7,17105.99674
96321,Yes,2,Ford,9,17436.29349
,Yes,2,Honda,9,13791.94917
76040,No,2,Honda,6,19082.99468
140328,Yes,1,Honda,3,17037.37279
98779,Yes,1,BMW,15,11997.92968
125732,No,3,Honda,8,17418.58864
182278,No,2,Honda,9,11423.47483
112431,No,2,nissan,5,16858.66012
,No,1,nissan,13,7971.858446
39359,Yes,2,BMW,12,20459.25073
98834,No,1,BMW,8,14613.46273
121246,Yes,,Honda,9,14098.34443
206550,No,1,Ford,9,8413.585437
31802,,3,Honda,8,22602.61392
115671,Yes,1,nissan,10,12280.71595
185551,Yes,1,BMW,9,12428.27748
84674,Yes,1,nissan,7,15641.74729
110422,Yes,1,BMW,4,19235.23135
134928,No,2,nissan,8,12265.0354
128303,Yes,2,Ford,11,14959.71179
190460,No,2,nissan,10,10812.6014
140181,Yes,2,,13,11390.40495
179750,Yes,2,Ford,13,11276.45984
103800,Yes,2,BMW,10,15205.15507
86676,Yes,3,,9,20842.69695
109842,Yes,1,nissan,9,16293.28578
67840,Yes,2,nissan,6,21224.59791
141758,Yes,2,Honda,11,12890.05198
102635,No,1,BMW,13,15415.74537
89769,Yes,2,nissan,12,14128.69469
142440,No,1,Ford,10,14119.7752
171332,No,4,Honda,7,30283.84758
154673,Yes,2,BMW,7,15334.70925
98475,No,2,,7,16404.93628
172159,No,1,Ford,5,13136.03345
102327,No,3,Ford,,18440.66987
148436,No,2,BMW,0,21505.59752
128080,,1,Honda,6,15395.46226
153476,No,2,BMW,8,15231.9962
124948,Yes,1,nissan,17,7270.051206
45147,Yes,2,Honda,8,21347.76025
165396,No,2,nissan,8,12319.45636
116054,Yes,2,Ford,5,18779.18616
155528,No,1,Honda,14,7956.741481
151061,Yes,2,Ford,5,15675.03508
85202,Yes,2,nissan,15,16061.41302
78834,No,2,Ford,5,21835.95624
149491,Yes,2,Ford,11,14599.10316
106354,Yes,1,Ford,8,16028.20476
162139,No,2,Ford,6,12848.62011
111981,No,2,nissan,12,14971.90635
166053,No,1,BMW,13,8808.046106
139049,Yes,1,Honda,7,12952.36595
132959,No,1,Ford,8,12887.81323
103169,No,3,BMW,7,20978.64048
